,names,name_id,viaf in the header,catnum,section,page no.,catnum as appears,xml,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
197,Dr. Brown,#Dr._Brown,,['605'],Miscellanies.,EPF108491060,"-605.
            Unto da nervi, della Spezieria de Padri di S. Spirito di Fiorenza.
              Dr. Brown.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-605.</ea:catnum>
            <p>Unto da nervi, della Spezieria de<lb/> Padri di S. Spirito di Fiorenza.<lb/>
              <persName>D<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          ",,,,
198,Dr. Brown,#Dr._Brown,,['606'],Miscellanies.,EPF108491060,"-606.
            Elixir vite. Dr. Brown.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-606.</ea:catnum>
            <p>Elixir vite. <persName>D<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          ",,,,
199,Dr. Brown,#Dr._Brown,,['607'],Miscellanies.,EPF108491060,"-607.
            Olio da Stomaco? della Spezieria &c ut. antea.
                  Dr. Brown.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-607.</ea:catnum>
            <p><material>Olio</material> da Stomaco? della Spezieria &amp;c<lb/> ut. antea.
                  <persName>D<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          ",,,,
200,Dr. Brown,#Dr._Brown,,['609'],Miscellanies.,EPF108491061,"-609.
            Elixir proprietatis? Dr.
                  Brown.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-609.</ea:catnum>
            <p><add rend=""underline"">Elixir</add> proprietatis? <persName>D<hi rend=""sup"">r</hi>.
                  <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          ",,,,
201,Dr. Brown,#Dr._Brown,,['610'],Miscellanies.,EPF108491061,"-610.
            Gjulebbo o estratto gemmato. della Spezieria &c.
              Dr. Brown.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-610.</ea:catnum>
            <p><add rend=""underline"">Gjulebbo</add> o estratto gemmato. <metamark function=""carets"">della Spezieria &amp;c.</metamark>
              <persName>D<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          ",,,,
202,Dr. Br,#Dr._Brown,,['612'],Miscellanies.,EPF108491061,"-612.
            Oil of Bergamot? 
              Dr. Br.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-612.</ea:catnum>
            <p><add rend=""underline""><material>Oil</material></add> of Bergamot? 
              <persName>D<hi rend=""sup"">r</hi>. <add rend=""underline"">Br</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          ",,,,
203,Dr. Brown,#Dr._Brown,,['613'],Miscellanies.,EPF108491061,"-613.
            Lozenges or pastills perfumed
                & b burnt at the K. of. Eng. touching for the evill, to
              prevent infection Dr. Brown.
            
              
              19 m","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-613.</ea:catnum>
            <p><add rend=""underline"">Lozenges or</add> pastills <metamark function=""carets"">perfumed
                &amp; b</metamark> burnt at the<lb/> K. of. Eng. touching for the evill, to
              prevent<lb/> infection <persName>D<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
              <add rend=""red"">19 m</add>
            </p>
          </div3>

          ",,,,
204,Dr. Brown,#Dr._Brown,,['614'],Miscellanies.,EPF108491061,"-614.
            A Brasse Juglers bell ? 
              Dr. Brown.
            
              
              19 g","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-614.</ea:catnum>
            <p>A <material>Brasse</material> Juglers <add rend=""underline"">bell</add> ? 
              <persName>D<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
              <add rend=""red"">19 g</add>
            </p>
          </div3>

          ",,,,
205,Dr. Br,#Dr._Brown,,['615'],Miscellanies.,EPF108491061,"-615.
            The same. Dr. Br.
            
              
              19 g","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-615.</ea:catnum>
            <p>The <add rend=""underline"">same</add>. <persName>D<hi rend=""sup"">r</hi>. <add rend=""underline"">Br</add></persName>.</p>
            <p>
              
              <add rend=""red"">19 g</add>
            </p>
          </div3>

          ",,,,
206,Dr. Br,#Dr._Brown,,['616'],Miscellanies.,EPF108491061,"-616.
            China
              Inke. Dr. Br.
            
              
              24 p.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-616.</ea:catnum>
            <p><placeName ref=""#China"">China</placeName>
              <add rend=""underline""><material>Inke</material></add>. <persName>D<hi rend=""sup"">r</hi>. <add rend=""underline"">Br</add></persName>.</p>
            <p>
              
              <add rend=""red"">24 p.</add>
            </p>
          </div3>

          ",,,,
207,Dr. Br,#Dr._Brown,,['617'],Miscellanies.,EPF108491061,"-617.
            St. Andrews crosse worn by those
              of the Royall Society on that day. Dr. Br.
            
              
              29 b","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-617.</ea:catnum>
            <p>S<hi rend=""sup"">t</hi>. Andrews <add rend=""underline"">crosse</add> worn by those
              of<lb/> the Royall Society on that day. <persName>D<hi rend=""sup"">r</hi>. <add rend=""underline"">Br</add></persName>.</p>
            <p>
              
              <add rend=""red"">29 b</add>
            </p>
          </div3>




          ",,,,
208,Dr. Brown,#Dr._Brown,,['618'],Miscellanies.,EPF108491062,"-618.
            A Small thumb piece of 
              ivory to defend the thumb
              against being hurt by the bow string in Shooting from Turkey. Dr. Brown.
            
              
              25","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-618.</ea:catnum>
            <p>A Small <add rend=""underline"">thumb piece</add> of <metamark function=""carets""/>
              <add rend=""underline""><material>ivory</material></add> to<lb/> defend the thumb
              against being<lb/> hurt by the bow string in Shooting<lb/> from <placeName ref=""#Turkey"">Turkey</placeName>. <persName>D<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
              <add rend=""red"">25</add>
            </p>
          </div3>

          ",,,,
209,Dr. Brown,#Dr._Brown,,['619'],Miscellanies.,EPF108491062,"-619.
            Lapis contrayerva. Dr. Brown.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-619.</ea:catnum>
            <p><add rend=""underline"">Lapis contrayerva</add>. <persName>D<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          ",,,,
210,Dr. Brown,#Dr._Brown,,['621'],Miscellanies.,EPF108491062,"-621.
            Pills used by Dr. Brown.
            
              
              19 k","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-621.</ea:catnum>
            <p><add rend=""underline"">Pills</add> used by <persName>D<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
              <add rend=""red"">19 k</add>
            </p>
          </div3>

          ",,,,
211,Alex. Brown,#Alexander_Brown,,['630'],Miscellanies.,EPF108491063,"-630.
            A Turkish
              tobacco pipe ? Alex.
                Brown.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-630.</ea:catnum>
            <p>A <placeName ref=""#Turkey"">Turkish</placeName>
              <add rend=""underline"">tobacco pipe</add> ? <persName>Alex.<lb/>
                <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          ",,,,
212,Mr. Alexr. Brown,#Alexander_Brown,,['632'],Miscellanies.,EPF108491063,"-632.
            A pair of Chinese Scales & weight wt. the reduction of the China
              weights to English by Mr. Alexr. Brown.
              
            
            
              
              
              
            25
              
            X","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-632.</ea:catnum>
            <p>A pair of Chinese <add rend=""underline"">Scales &amp; weight</add><lb/> w<hi rend=""sup"">t</hi>. the reduction of the <placeName ref=""#China"">China</placeName>
              weights<lb/> to English by <persName>M<hi rend=""sup"">r</hi>. Alex<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown<lb/></add></persName>.
              </p>
            <gap reason=""illegible""/>
            <p>
              
              
              
            <add rend=""red"">25</add>
              </p>
            <metamark rend=""ink"">X</metamark>
          </div3>



          ",,,,
213,Alexr. Brown,#Alexander_Brown,,['633'],Miscellanies.,EPF108491064,"-633.
            French Money
              Gold weights for guineas &c? from
              Alexr. Brown.
            
              
              21 q.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-633.</ea:catnum>
            <p><add hand=""shift""><add rend=""red"">French Money</add></add>
              <material>Gold </material><add rend=""underline"">weights</add> for guineas &amp;c? from<lb/>
              <persName>Alex<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
              <add rend=""red"">21 q.</add>
            </p>
          </div3>

          ",,,,
214,Al. Br.,#Alexander_Brown,,['639'],Miscellanies.,EPF108491065,"-639.
            A small
              ivory foot measure. Al. Br.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-639.</ea:catnum>
            <p>A <measure type=""sizeWeight"">small</measure>
              <add rend=""underline""><material>ivory</material></add> foot <add rend=""underline"">measure</add>. <persName>Al. <add rend=""underline"">Br.</add></persName></p>
            <p>
              
            </p>
          </div3>

          ",,,,
215,Al. Br.,#Alexander_Brown,,['640'],Miscellanies.,EPF108491065,"-640.
            A small pair of compasses of brasse.
              Al. Br.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-640.</ea:catnum>
            <p>A <measure type=""sizeWeight"">small</measure> pair of <add rend=""underline"">compasses</add> of <material>brasse</material>.<lb/>
              <persName>Al. <add rend=""underline"">Br.</add></persName></p>
            <p>
              
            </p>
          </div3>

          ",,,,
216,AL B.,#Alexander_Brown,,['641'],Miscellanies.,EPF108491065,"-641.
            A small
              hammer. AL B.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-641.</ea:catnum>
            <p>A <measure type=""sizeWeight"">small</measure>
              <add rend=""underline"">hammer</add>. <persName>AL <add rend=""underline"">B.</add></persName></p>
            <p>
              
            </p>
          </div3>

          ",,,,
217,Alexr. Br.,#Alexander_Brown,,['642'],Miscellanies.,EPF108491065,"-642.
            A cone of redish
              serpentine Stone from
                  Alexr. Br.
            
              
              19 g.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-642.</ea:catnum>
            <p>A <add rend=""underline"">cone</add> of <note type=""colour"">redish</note>
              <add rend=""underline""><material>serpentine Stone</material></add><lb/> from
                  <persName>Alex<hi rend=""sup"">r</hi>. <add rend=""underline"">Br.</add></persName></p>
            <p>
              
              <add rend=""red"">19 g.</add>
            </p>
          </div3>

          ",,,,
218,Al. Br.,#Alexander_Brown,,['649'],Miscellanies.,EPF108491066,"-649.
            A large head of an arrow of
              yellow
              flint , from Scotland?
                Al. Br.
            
              
              
              27 Cab","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-649.</ea:catnum>
            <p>A <measure type=""sizeWeight"">large</measure> head of an <add rend=""underline"">arrow</add> of<lb/>
              <note type=""colour"">yellow</note>
              <material>flint</material> , from <placeName ref=""#Scotland"">Scotland</placeName>?
                <persName>Al. <add rend=""underline"">Br.</add></persName></p>
            <p>
              
              
              <add rend=""red"">27 Cab</add>
            </p>
          </div3>

          ",,,,
220,Alexr. Brown,#Alexander_Brown,,['652'],Miscellanies.,EPF108491066,"-652.
            Two glasses for a camera
              obscura & painting frame from 
              Mr. Wilson &
              Alexr. Brown.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-652.</ea:catnum>
            <p>Two <add rend=""underline"">glasses</add> for a <add rend=""underline"">camera
              obscura</add> &amp;<lb/> painting <add rend=""underline"">frame</add> from 
              <persName ref=""#James_Wilson"">M<hi rend=""sup"">r</hi>. <add rend=""underline"">Wilson</add></persName> &amp;<lb/>
              <persName>Alex<hi rend=""sup"">r</hi>. Brown</persName>.</p>
            <p>
              
            </p>
          </div3>

          ",,,,
223,Alexr. Brown,#Alexander_Brown,,['664'],Miscellanies.,EPF108491068,"-664.
            A Chinese penknife. 
              Alexr. Brown
              hexagonal ivory handle. engraved & filled
                in with black which serves as a case for the sliding
                blade. L. 7 3/4
            
              
              
              25
              A.W.F. 1854.
              X","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-664.</ea:catnum>
            <p>A Chinese <add rend=""underline"">penknife</add>. 
              <persName>Alex<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown<lb/></add></persName>
              <add hand=""shift"">hexagonal <material>ivory</material> handle. engraved &amp; filled
                in with <note type=""colour"">black</note> which<lb/> serves as a case for the sliding
                blade. L. 7 3/4</add></p>
            <p>
              
              
              <add rend=""red"">25</add>
              <add hand=""later"">A.W.F. 1854.</add>
              <metamark rend=""ink"">X</metamark>
            </p>
          </div3>
          ",,,,
224,Alexr. Brown,#Alexander_Brown,,['665'],Miscellanies.,EPF108491068,"-665.
            A blew
              colour used in China,
              like but lighter then, Indigo . Alexr. Brown.
              Thought to be Prussian Blew","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-665.</ea:catnum>
            <p>A <note type=""colour"">blew</note>
              <add rend=""underline"">colour</add> used in <placeName ref=""#China"">China</placeName>,
              like but<lb/> lighter then, <note type=""colour"">Indigo</note> . <persName>Alex<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown</add></persName>.<lb/>
              <add hand=""shift"">Thought to be <note type=""colour"">Prussian Blew</note>
              </add></p>
            <p>
              
            </p>
          </div3>

          ",,,,
225,Dr. Br.,#Dr._Brown,,['670'],Miscellanies.,EPF108491069,"-670.
            Flanders
              tiles wt. wch.
              they   floor stables. Dr.
                  Br.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-670.</ea:catnum>
            <p><placeName ref=""#Flanders"">Flanders</placeName>
              <add rend=""underline"">tiles</add> w<hi rend=""sup"">t</hi>. w<hi rend=""sup"">ch</hi>.
              they <gap reason=""illegible""> </gap> floor stables. <persName>D<hi rend=""sup"">r</hi>.
                  <add rend=""underline"">Br.</add></persName></p>
            <p>
              
            </p>
          </div3>

          ",,,,
226,Dr. Brown,#Dr._Brown,,['671'],Miscellanies.,EPF108491069,"-671.
            Tops of Syringes? Dr. Brown.
            
              
              19 k.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-671.</ea:catnum>
            <p><add rend=""underline"">Tops</add> of Syringes? <persName>D<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
              <add rend=""red"">19 k.</add>
            </p>
          </div3>

          ",,,,
227,Dr. Brown,#Dr._Brown,,['672'],Miscellanies.,EPF108491069,"-672.
            A piece of red
              tile ? Dr. Brown.
            
              
              19. f","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-672.</ea:catnum>
            <p>A <measure>piece</measure> of <note type=""colour"">red</note>
              <add rend=""underline"">tile</add> ? <persName>D<hi rend=""sup"">r</hi>. <add rend=""underline"">Brown</add></persName>.</p>
            <p>
              
              <add rend=""red"">19. f</add>
            </p>
          </div3>

          ",,,,
228,Dr. Br,#Dr._Brown,,['674'],Miscellanies.,EPF108491069,"-674.
            A black
              enamell or glasse ? Dr. Br.
            
              
              20. J.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-674.</ea:catnum>
            <p>A <note type=""colour"">black</note>
              <add rend=""underline""><material>enamell</material></add> or <add rend=""underline""><material>glasse</material></add> ? <persName>D<hi rend=""sup"">r</hi>. <add rend=""underline"">Br</add></persName>.</p>
            <p>
              
              <add rend=""red"">20. J.</add>
            </p>
          </div3>

          ",,,,
229,Dr. Br.,#Dr._Brown,,['675'],Miscellanies.,EPF108491069,"-675.
            Prussia
              sope ? Dr. Br.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-675.</ea:catnum>
            <p><placeName ref=""#Prussia"">Prussia</placeName>
              <add rend=""underline""><material>sope</material></add> ? <persName>D<hi rend=""sup"">r</hi>. <add rend=""underline"">Br.</add></persName></p>
          </div3>

          ",,,,
230,Dr. Br,#Dr._Brown,,['676'],Miscellanies.,EPF108491069,"-676.
            A greenish & redish
              marbled
              glasse.
              Dr. Br.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-676.</ea:catnum>
            <p>A <note type=""colour"">greenish</note> &amp; <note type=""colour"">redish</note>
              <note type=""colour"">marbled</note>
              <add rend=""underline""><material>glasse</material></add>.<lb/>
              <persName>D<hi rend=""sup"">r</hi>. <add rend=""underline"">Br</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          ",,,,
231,Dr. Br,#Dr._Brown,,['677'],Miscellanies.,EPF108491069,"-677.
            An ivory box in form of a barrell ?
              Dr. Br.
            
              
              19 g","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-677.</ea:catnum>
            <p>An <add rend=""underline""><material>ivory</material></add> box in form of a <add rend=""underline"">barrell</add> ?<lb/>
              <persName>D<hi rend=""sup"">r</hi>. <add rend=""underline"">Br</add></persName>.</p>
            <p>
              
              <add rend=""red"">19 g</add>
            </p>
          </div3>

          ",,,,
